"","word","freq","logfreq","mlu","wordcount","args"
"8598","sequenza",3.40078217990138e-06,-12.5915050998881,10,8,"Italian"
"8599","sera",0.000183642237714674,-8.60252105332383,10.7777777777778,4,"Italian"
"8600","serea",3.40078217990138e-06,-12.5915050998881,12,5,"Italian"
"8601","Serena",1.02023465397041e-05,-11.49289281122,2.66666666666667,6,"Italian"
"8602","sergente",1.02023465397041e-05,-11.49289281122,18,8,"Italian"
"8603","Sergente",1.02023465397041e-05,-11.49289281122,15.6666666666667,8,"Italian"
"8604","sergio",3.40078217990138e-06,-12.5915050998881,1,6,"Italian"
"8605","Sergio",2.04046930794083e-05,-10.79974563066,3.16666666666667,6,"Italian"
"8606","seri",3.40078217990138e-06,-12.5915050998881,11,4,"Italian"
"8607","seria",3.40078217990138e-06,-12.5915050998881,6,5,"Italian"
"8608","serie",3.40078217990138e-06,-12.5915050998881,7,5,"Italian"
"8609","serio",2.7206257439211e-05,-10.5120635582083,7.625,5,"Italian"
"8610","serpente",3.40078217990138e-05,-10.2889200068941,4.9,8,"Italian"
"8611","serpenti",3.40078217990138e-06,-12.5915050998881,8,8,"Italian"
"8612","serpentino",6.80156435980275e-06,-11.8983579193282,7,10,"Italian"
"8613","serve",0.000329875871450434,-8.01679412138472,8.15463917525773,5,"Italian"
"8614","servito",3.40078217990138e-06,-12.5915050998881,4,7,"Italian"
"8615","servitore",3.40078217990138e-06,-12.5915050998881,21,9,"Italian"
"8616","serviva",6.80156435980275e-06,-11.8983579193282,9,7,"Italian"
"8617","servizi",1.70039108995069e-05,-10.982067187454,5.2,7,"Italian"
"8618","servizio",3.40078217990138e-06,-12.5915050998881,3,8,"Italian"
"8619","servono",5.4412514878422e-05,-9.81891637764832,7.4375,7,"Italian"
"8620","sete",8.50195544975344e-05,-9.3726292750199,6.04,4,"Italian"
"8621","sett",3.40078217990138e-06,-12.5915050998881,3,4,"Italian"
"8622","sette",0.000146233633735759,-8.83030498419454,6.72093023255814,5,"Italian"
"8623","settembre",1.02023465397041e-05,-11.49289281122,4.66666666666667,9,"Italian"
"8624","settete",3.40078217990138e-06,-12.5915050998881,3,7,"Italian"
"8625","settimana",4.42101683387179e-05,-10.0265557424266,10.3846153846154,9,"Italian"
"8626","settimane",1.36031287196055e-05,-11.2052107387682,6.5,9,"Italian"
"8627","setto",3.40078217990138e-06,-12.5915050998881,1,5,"Italian"
"8628","sexy",1.02023465397041e-05,-11.49289281122,6.33333333333333,4,"Italian"
"8629","sfaciando",6.80156435980275e-06,-11.8983579193282,9,9,"Italian"
"8630","sfanno",3.40078217990138e-06,-12.5915050998881,13,6,"Italian"
"8631","sfatti",3.40078217990138e-06,-12.5915050998881,12,6,"Italian"
"8632","sfilalo",3.40078217990138e-06,-12.5915050998881,2,7,"Italian"
"8633","sfilando",3.40078217990138e-06,-12.5915050998881,7,8,"Italian"
"8634","sfilare",3.40078217990138e-06,-12.5915050998881,6,7,"Italian"
"8635","sfilarti",3.40078217990138e-06,-12.5915050998881,7,8,"Italian"
"8636","sfilata",3.40078217990138e-06,-12.5915050998881,5,7,"Italian"
"8637","sfilo",3.40078217990138e-06,-12.5915050998881,4,5,"Italian"
"8638","sfiorato",3.40078217990138e-06,-12.5915050998881,10,8,"Italian"
"8639","sfiori",3.40078217990138e-06,-12.5915050998881,14,6,"Italian"
"8640","sfogli",3.40078217990138e-06,-12.5915050998881,7,6,"Italian"
"8641","sfoglia",1.02023465397041e-05,-11.49289281122,5.33333333333333,7,"Italian"
"8642","sfoglialo",3.40078217990138e-06,-12.5915050998881,5,9,"Italian"
"8643","sfogliamo",3.40078217990138e-06,-12.5915050998881,3,9,"Italian"
"8644","sfogliare",1.02023465397041e-05,-11.49289281122,7.66666666666667,9,"Italian"
"8645","sfogliarle",3.40078217990138e-06,-12.5915050998881,6,10,"Italian"
"8646","sfogliato",3.40078217990138e-06,-12.5915050998881,12,9,"Italian"
"8647","sfondato",3.40078217990138e-06,-12.5915050998881,13,8,"Italian"
"8648","sfondo",2.7206257439211e-05,-10.5120635582083,7.25,6,"Italian"
"8649","sforzi",3.40078217990138e-06,-12.5915050998881,3,6,"Italian"
"8650","sfuggire",3.40078217990138e-06,-12.5915050998881,11,8,"Italian"
"8651","sfuggita",3.40078217990138e-06,-12.5915050998881,5,8,"Italian"
"8652","sg",3.40078217990138e-06,-12.5915050998881,6,2,"Italian"
"8653","sgabellino",3.40078217990138e-06,-12.5915050998881,4,10,"Italian"
"8654","sgabello",6.80156435980275e-06,-11.8983579193282,18,8,"Italian"
"8655","sgancia",6.80156435980275e-06,-11.8983579193282,7.5,7,"Italian"
"8656","sganciato",6.80156435980275e-06,-11.8983579193282,12,9,"Italian"
"8657","sgangherata",3.40078217990138e-06,-12.5915050998881,12,11,"Italian"
"8658","sgianda",3.40078217990138e-06,-12.5915050998881,2,7,"Italian"
"8659","sgoccioli",3.40078217990138e-06,-12.5915050998881,24,9,"Italian"
"8660","sgonfi",3.40078217990138e-06,-12.5915050998881,12,6,"Italian"
"8661","sgonfia",1.36031287196055e-05,-11.2052107387682,5.25,7,"Italian"
"8662","sgonfiarlo",3.40078217990138e-06,-12.5915050998881,2,10,"Italian"
"8663","sgonfiata",6.80156435980275e-06,-11.8983579193282,5,9,"Italian"
"8664","sgonfiati",6.80156435980275e-06,-11.8983579193282,8,9,"Italian"
"8665","sgonfiato",1.02023465397041e-05,-11.49289281122,11.3333333333333,9,"Italian"
"8666","sgonfio",1.70039108995069e-05,-10.982067187454,3.4,7,"Italian"
"8667","sgrida",3.40078217990138e-06,-12.5915050998881,6,6,"Italian"
"8668","sgridalo",3.40078217990138e-06,-12.5915050998881,10,8,"Italian"
"8669","sgridiamo",1.02023465397041e-05,-11.49289281122,2.66666666666667,9,"Italian"
"8670","sgsg",3.40078217990138e-06,-12.5915050998881,1,4,"Italian"
"8671","sguadra",3.40078217990138e-06,-12.5915050998881,6,7,"Italian"
"8672","sgualcire",3.40078217990138e-06,-12.5915050998881,13,9,"Italian"
"8673","sh",6.80156435980275e-06,-11.8983579193282,10,2,"Italian"
"8674","shampino",6.80156435980275e-06,-11.8983579193282,4.5,8,"Italian"
"8675","shampoo",5.10117326985207e-05,-9.88345489878589,5.93333333333333,7,"Italian"
"8676","shes_my_baby",3.40078217990138e-06,-12.5915050998881,1,12,"Italian"
"8677","shh",3.40078217990138e-06,-12.5915050998881,1,3,"Italian"
"8678","Shirab",3.40078217990138e-06,-12.5915050998881,3,6,"Italian"
"8679","si",0.0109879272232614,-4.5109581340636,8.08944599195295,2,"Italian"
"8680","sì",0.00826390069716035,-4.79585856355351,4.86131687242798,2,"Italian"
"8681","si'",1.02023465397041e-05,-11.49289281122,3,3,"Italian"
"8682","sia",0.000248257099132801,-8.30104565873971,10.6301369863014,3,"Italian"
"8683","sià",3.40078217990138e-06,-12.5915050998881,1,3,"Italian"
"8684","siam",3.40078217990138e-06,-12.5915050998881,3,4,"Italian"
"8685","siami",3.40078217990138e-06,-12.5915050998881,3,5,"Italian"
"8686","siamo",0.000622343138921952,-7.38201894704668,9.43169398907104,5,"Italian"
"8687","siano",6.46148614181262e-05,-9.64706612072166,10.4736842105263,5,"Italian"
"8688","sicché",1.70039108995069e-05,-10.982067187454,9.8,6,"Italian"
"8689","siccome",1.02023465397041e-05,-11.49289281122,12,7,"Italian"
"8690","sicura",3.74086039789152e-05,-10.1936098270897,7.45454545454545,6,"Italian"
"8691","sicuramente",2.7206257439211e-05,-10.5120635582083,9.375,11,"Italian"
"8692","sicuri",6.80156435980275e-06,-11.8983579193282,5.5,6,"Italian"
"8693","sicuro",0.000146233633735759,-8.83030498419454,4.83720930232558,6,"Italian"
"8694","siede",2.7206257439211e-05,-10.5120635582083,6.625,5,"Italian"
"8695","siedi",4.42101683387179e-05,-10.0265557424266,4.38461538461539,5,"Italian"
"8696","siedilo",3.40078217990138e-06,-12.5915050998881,3,7,"Italian"
"8697","siediti",6.46148614181262e-05,-9.64706612072166,6,7,"Italian"
"8698","siedo",2.38054752593096e-05,-10.6455949508328,8.42857142857143,5,"Italian"
"8699","siedono",3.40078217990138e-06,-12.5915050998881,26,7,"Italian"
"8700","sieta",3.40078217990138e-06,-12.5915050998881,8,5,"Italian"
"8701","siete",2.04046930794083e-05,-10.79974563066,4.5,5,"Italian"
"8702","sigaretta",1.70039108995069e-05,-10.982067187454,4.4,9,"Italian"
"8703","sigarette",6.80156435980275e-06,-11.8983579193282,6,9,"Italian"
"8704","significa",1.36031287196055e-05,-11.2052107387682,3.5,9,"Italian"
"8705","signor",2.38054752593096e-05,-10.6455949508328,10.1428571428571,6,"Italian"
"8706","Signor",3.40078217990138e-06,-12.5915050998881,9,6,"Italian"
"8707","signora",0.000176840673354872,-8.64026138130667,9.26923076923077,7,"Italian"
"8708","signore",0.000136031287196055,-8.90262564577417,8.05,7,"Italian"
"8709","signori",6.46148614181262e-05,-9.64706612072166,7.89473684210526,7,"Italian"
"8710","signorina",3.06070396191124e-05,-10.3942805225519,5.88888888888889,9,"Italian"
"8711","sii",6.80156435980275e-06,-11.8983579193282,1,3,"Italian"
"8712","sìi",6.80156435980275e-06,-11.8983579193282,1,3,"Italian"
"8713","sìiii",3.40078217990138e-06,-12.5915050998881,3,5,"Italian"
"8714","silenzio",1.02023465397041e-05,-11.49289281122,4.33333333333333,8,"Italian"
"8715","silenziosa",3.40078217990138e-06,-12.5915050998881,11,10,"Italian"
"8716","silenzioso",3.40078217990138e-06,-12.5915050998881,4,10,"Italian"
"8717","Silvestro",6.80156435980275e-06,-11.8983579193282,4,9,"Italian"
"8718","Silvia",3.40078217990138e-06,-12.5915050998881,1,6,"Italian"
"8719","sim",3.40078217990138e-06,-12.5915050998881,3,3,"Italian"
"8720","simba",6.80156435980275e-06,-11.8983579193282,1,5,"Italian"
"8721","simile",1.02023465397041e-05,-11.49289281122,9.33333333333333,6,"Italian"
"8722","simili",3.40078217990138e-06,-12.5915050998881,17,6,"Italian"
"8723","Simo",3.40078217990138e-06,-12.5915050998881,2,4,"Italian"
"8724","Simona",3.40078217990138e-06,-12.5915050998881,25,6,"Italian"
"8725","Simone",0.000159836762455365,-8.74135749817804,6.17021276595745,6,"Italian"
"8726","simpatica",6.80156435980275e-06,-11.8983579193282,6,9,"Italian"
"8727","simsalabim",3.40078217990138e-06,-12.5915050998881,4,10,"Italian"
"8728","sind",3.40078217990138e-06,-12.5915050998881,5,4,"Italian"
"8729","singhiozza",3.40078217990138e-06,-12.5915050998881,2,10,"Italian"
"8730","singhiozzo",1.70039108995069e-05,-10.982067187454,4.4,10,"Italian"
"8731","sione",3.40078217990138e-06,-12.5915050998881,4,5,"Italian"
"8732","sirena",3.06070396191124e-05,-10.3942805225519,5.66666666666667,6,"Italian"
"8733","Sirenetta",6.80156435980275e-06,-11.8983579193282,5.5,9,"Italian"
"8734","siringata",3.40078217990138e-06,-12.5915050998881,7,9,"Italian"
"8735","sissignore",1.02023465397041e-05,-11.49289281122,1,10,"Italian"
"8736","sistema",1.70039108995069e-05,-10.982067187454,9.4,7,"Italian"
"8737","sistemali",6.80156435980275e-06,-11.8983579193282,9.5,9,"Italian"
"8738","sistemare",6.80156435980275e-06,-11.8983579193282,8.5,9,"Italian"
"8739","sistemarla",3.40078217990138e-06,-12.5915050998881,8,10,"Italian"
"8740","sistemarli",3.40078217990138e-06,-12.5915050998881,17,10,"Italian"
"8741","sistemato",1.02023465397041e-05,-11.49289281122,6,9,"Italian"
"8742","sistemi",3.40078217990138e-06,-12.5915050998881,10,7,"Italian"
"8743","sistemiamo",1.02023465397041e-05,-11.49289281122,8,10,"Italian"
"8744","sistemo",2.04046930794083e-05,-10.79974563066,12.1666666666667,7,"Italian"
"8745","sitlone",3.40078217990138e-06,-12.5915050998881,1,7,"Italian"
"8746","situazione",3.40078217990138e-06,-12.5915050998881,5,10,"Italian"
"8747","Skipper",3.40078217990138e-06,-12.5915050998881,8,7,"Italian"
"8748","slacciano",3.40078217990138e-06,-12.5915050998881,8,9,"Italian"
"8749","slacciarle",3.40078217990138e-06,-12.5915050998881,5,10,"Italian"
"8750","slacciata",1.36031287196055e-05,-11.2052107387682,7.25,9,"Italian"
"8751","slavazzato",3.40078217990138e-06,-12.5915050998881,3,10,"Italian"
"8752","sleghiamo",3.40078217990138e-06,-12.5915050998881,4,9,"Italian"
"8753","slitt",3.40078217990138e-06,-12.5915050998881,6,5,"Italian"
"8754","slitta",6.80156435980275e-06,-11.8983579193282,9.5,6,"Italian"
"8755","slittino",2.7206257439211e-05,-10.5120635582083,9.75,8,"Italian"
"8756","sma",3.40078217990138e-06,-12.5915050998881,6,3,"Italian"
"8757","smalto",2.7206257439211e-05,-10.5120635582083,5.875,6,"Italian"
"8758","smamo",3.40078217990138e-06,-12.5915050998881,1,5,"Italian"
"8759","smartellare",3.40078217990138e-06,-12.5915050998881,7,11,"Italian"
"8760","smemorata",3.40078217990138e-06,-12.5915050998881,5,9,"Italian"
"8761","smemorato",3.40078217990138e-06,-12.5915050998881,11,9,"Italian"
"8762","smentisce",3.40078217990138e-06,-12.5915050998881,7,9,"Italian"
"8763","smeraldo",3.40078217990138e-06,-12.5915050998881,14,8,"Italian"
"8764","smesso",3.40078217990138e-06,-12.5915050998881,23,6,"Italian"
"8765","smetterà",3.40078217990138e-06,-12.5915050998881,9,8,"Italian"
"8766","smettere",3.40078217990138e-06,-12.5915050998881,8,8,"Italian"
"8767","smettessi",3.40078217990138e-06,-12.5915050998881,19,9,"Italian"
"8768","smetti",1.02023465397041e-05,-11.49289281122,12.6666666666667,6,"Italian"
"8769","smettila",2.7206257439211e-05,-10.5120635582083,5.5,8,"Italian"
"8770","smetto",3.40078217990138e-06,-12.5915050998881,9,6,"Italian"
"8771","smettono",3.40078217990138e-06,-12.5915050998881,3,8,"Italian"
"8772","smontando",3.40078217990138e-06,-12.5915050998881,9,9,"Italian"
"8773","smontano",3.40078217990138e-06,-12.5915050998881,2,8,"Italian"
"8774","smontare",1.36031287196055e-05,-11.2052107387682,5.75,8,"Italian"
"8775","smontato",6.80156435980275e-06,-11.8983579193282,5,8,"Italian"
"8776","smontiamo",3.40078217990138e-06,-12.5915050998881,9,9,"Italian"
"8777","smorfie",6.80156435980275e-06,-11.8983579193282,4.5,7,"Italian"
"8778","Snoopy",1.36031287196055e-05,-11.2052107387682,4,6,"Italian"
"8779","Snorkies",3.40078217990138e-06,-12.5915050998881,3,8,"Italian"
"8780","Snorky",3.40078217990138e-06,-12.5915050998881,6,6,"Italian"
"8781","so",0.000918211188573372,-6.99308314088973,8.27037037037037,2,"Italian"
"8782","so'",3.40078217990138e-06,-12.5915050998881,3,3,"Italian"
"8783","soccorso",3.40078217990138e-06,-12.5915050998881,7,8,"Italian"
"8784","soddisfatto",3.40078217990138e-06,-12.5915050998881,2,11,"Italian"
"8785","soddisfazione",3.40078217990138e-06,-12.5915050998881,8,13,"Italian"
"8786","sodo",3.40078217990138e-06,-12.5915050998881,3,4,"Italian"
"8787","soffi",2.38054752593096e-05,-10.6455949508328,8.85714285714286,5,"Italian"
"8788","soffia",8.50195544975344e-05,-9.3726292750199,3.24,6,"Italian"
"8789","soffiaci",1.02023465397041e-05,-11.49289281122,2.66666666666667,8,"Italian"
"8790","soffiagli",3.40078217990138e-06,-12.5915050998881,7,9,"Italian"
"8791","soffiarci",3.40078217990138e-06,-12.5915050998881,3,9,"Italian"
"8792","soffiare",4.76109505186193e-05,-9.95244777027284,9.57142857142857,8,"Italian"
"8793","soffiarsi",3.40078217990138e-06,-12.5915050998881,14,9,"Italian"
"8794","soffiarti",3.40078217990138e-06,-12.5915050998881,12,9,"Italian"
"8795","soffiate",6.80156435980275e-06,-11.8983579193282,3.5,8,"Italian"
"8796","soffiati",1.02023465397041e-05,-11.49289281122,3.33333333333333,8,"Italian"
"8797","soffiato",3.40078217990138e-06,-12.5915050998881,4,8,"Italian"
"8798","soffiavi",3.40078217990138e-06,-12.5915050998881,1,8,"Italian"
"8799","soffietto",6.80156435980275e-06,-11.8983579193282,13,9,"Italian"
"8800","soffio",2.7206257439211e-05,-10.5120635582083,4.625,6,"Italian"
"8801","soffione",1.36031287196055e-05,-11.2052107387682,8.25,8,"Italian"
"8802","soffioni",1.02023465397041e-05,-11.49289281122,3.66666666666667,8,"Italian"
"8803","soffitta",1.36031287196055e-05,-11.2052107387682,4.5,8,"Italian"
"8804","soffitto",6.80156435980275e-06,-11.8983579193282,4,8,"Italian"
"8805","soffoca",3.40078217990138e-06,-12.5915050998881,4,7,"Italian"
"8806","Sofia",3.40078217990138e-06,-12.5915050998881,8,5,"Italian"
"8807","soggiorno",1.02023465397041e-05,-11.49289281122,6.33333333333333,9,"Italian"
"8808","sogliola",1.70039108995069e-05,-10.982067187454,9.2,8,"Italian"
"8809","sogliole",6.80156435980275e-06,-11.8983579193282,7.5,8,"Italian"
"8810","sogliolina",3.40078217990138e-06,-12.5915050998881,4,10,"Italian"
"8811","sogna",3.40078217990138e-06,-12.5915050998881,12,5,"Italian"
"8812","sogni",1.02023465397041e-05,-11.49289281122,7,5,"Italian"
"8813","sola",0.00022105084169359,-8.41711782999247,7.41538461538462,4,"Italian"
"8814","solamente",3.40078217990138e-06,-12.5915050998881,12,9,"Italian"
"8815","solco",3.40078217990138e-06,-12.5915050998881,7,5,"Italian"
"8816","Soldateschi",6.80156435980275e-06,-11.8983579193282,4.5,11,"Italian"
"8817","soldati",6.80156435980275e-06,-11.8983579193282,10,7,"Italian"
"8818","soldatini",1.36031287196055e-05,-11.2052107387682,11.75,9,"Italian"
"8819","soldatino",6.80156435980275e-06,-11.8983579193282,9.5,9,"Italian"
"8820","soldi",4.76109505186193e-05,-9.95244777027284,8.64285714285714,5,"Italian"
"8821","soldini",3.40078217990138e-05,-10.2889200068941,7.9,7,"Italian"
"8822","soldino",6.80156435980276e-05,-9.59577282633411,6.5,7,"Italian"
"8823","sole",0.000170039108995069,-8.67948209445996,7.82,4,"Italian"
"8824","soli",1.36031287196055e-05,-11.2052107387682,6.25,4,"Italian"
"8825","solite",3.40078217990138e-06,-12.5915050998881,23,6,"Italian"
"8826","soliti",3.40078217990138e-06,-12.5915050998881,6,6,"Italian"
"8827","solito",4.42101683387179e-05,-10.0265557424266,11.0769230769231,6,"Italian"
"8828","solletico",2.38054752593096e-05,-10.6455949508328,7.14285714285714,9,"Italian"
"8829","solleva",1.02023465397041e-05,-11.49289281122,11,7,"Italian"
"8830","sollevare",3.40078217990138e-06,-12.5915050998881,5,9,"Italian"
"8831","sollevi",3.40078217990138e-06,-12.5915050998881,9,7,"Italian"
"8832","solo",0.000737969733038599,-7.21160774634764,8.34101382488479,4,"Italian"
"8833","soltanto",4.76109505186193e-05,-9.95244777027284,10.5,8,"Italian"
"8834","solubile",3.40078217990138e-06,-12.5915050998881,8,8,"Italian"
"8835","soluzione",3.40078217990138e-06,-12.5915050998881,10,9,"Italian"
"8836","somiglia",6.80156435980275e-06,-11.8983579193282,16,8,"Italian"
"8837","somma",6.80156435980275e-06,-11.8983579193282,10.5,5,"Italian"
"8838","sommato",3.40078217990138e-06,-12.5915050998881,5,7,"Italian"
"8839","son",0.000244856316952899,-8.31483898087205,7.44444444444444,3,"Italian"
"8840","sonano",3.40078217990138e-06,-12.5915050998881,1,6,"Italian"
"8841","Sonia",2.38054752593096e-05,-10.6455949508328,10.7142857142857,5,"Italian"
"8842","sonno",8.16187723176331e-05,-9.41345126954016,4.45833333333333,5,"Italian"
"8843","sono",0.00719605509267131,-4.93422230690991,7.00945179584121,4,"Italian"
"8844","sonon",3.40078217990138e-06,-12.5915050998881,3,5,"Italian"
"8845","sooto",3.40078217990138e-06,-12.5915050998881,3,5,"Italian"
"8846","sootto",3.40078217990138e-06,-12.5915050998881,6,6,"Italian"
"8847","sopra",0.000724366604318993,-7.23021293417868,8.65727699530516,5,"Italian"
"8848","soprattutto",6.80156435980275e-06,-11.8983579193282,12,11,"Italian"
"8849","sorda",6.80156435980275e-06,-11.8983579193282,6,5,"Italian"
"8850","sordo",3.40078217990138e-06,-12.5915050998881,2,5,"Italian"
"8851","sore",3.40078217990138e-06,-12.5915050998881,11,4,"Italian"
"8852","sorella",1.70039108995069e-05,-10.982067187454,11.6,7,"Italian"
"8853","sorellastre",1.36031287196055e-05,-11.2052107387682,9.75,11,"Italian"
"8854","sorellina",0.000136031287196055,-8.90262564577417,9.725,9,"Italian"
"8855","sorpresa",4.76109505186193e-05,-9.95244777027284,8.5,8,"Italian"
"8856","sorridi",6.80156435980275e-06,-11.8983579193282,2,7,"Italian"
"8857","sorrido",6.80156435980275e-06,-11.8983579193282,3.5,7,"Italian"
"8858","sorso",3.40078217990138e-06,-12.5915050998881,5,5,"Italian"
