word,wordcount,frequency_word,mlu_word,solo_word,final_word,initial_word,charactercount,language,totalcount
pintades,6,6,5.5,NA,4,NA,8,French (Quebecois),2043005
vases,4,4,7.5,NA,2,NA,5,French (Quebecois),2043005
piments,4,4,5.25,NA,3,NA,7,French (Quebecois),2043005
claquer,3,3,7.666666666666667,NA,NA,NA,7,French (Quebecois),2043005
mâchoires,1,1,11,NA,NA,NA,9,French (Quebecois),2043005
crique,1,1,4,NA,NA,1,6,French (Quebecois),2043005
ʃipʃip,1,1,4,NA,NA,NA,6,French (Quebecois),2043005
tʃiptʃip,1,1,4,NA,1,NA,8,French (Quebecois),2043005
sisou,3,3,4.666666666666667,NA,NA,1,5,French (Quebecois),2043005
l'ornithorynque,2,2,6,NA,NA,NA,15,French (Quebecois),2043005
ornithorynque,4,4,6.25,NA,2,1,13,French (Quebecois),2043005
gedéon,2,2,3.5,1,NA,NA,6,French (Quebecois),2043005
puhm,1,1,1,1,NA,NA,4,French (Quebecois),2043005
pamé,3,3,4.666666666666667,1,2,NA,4,French (Quebecois),2043005
ket,2,2,2.5,1,1,NA,3,French (Quebecois),2043005
m'écrases,3,3,3.3333333333333335,NA,NA,NA,9,French (Quebecois),2043005
oisons,1,1,14,NA,1,NA,6,French (Quebecois),2043005
endormies,1,1,4,NA,1,NA,9,French (Quebecois),2043005
emplie,1,1,6,NA,NA,NA,6,French (Quebecois),2043005
fleurettes,1,1,6,NA,NA,NA,10,French (Quebecois),2043005
public,3,3,8.333333333333334,NA,2,NA,6,French (Quebecois),2043005
manon,4,4,7.75,NA,NA,2,5,French (Quebecois),2043005
eliot,1,1,3,NA,NA,1,5,French (Quebecois),2043005
commandé,15,15,7.666666666666667,NA,3,NA,8,French (Quebecois),2043005
théotime,2,2,2.5,NA,2,NA,8,French (Quebecois),2043005
milk_shake,1,1,2,NA,1,NA,10,French (Quebecois),2043005
roussit,1,1,5,NA,NA,NA,7,French (Quebecois),2043005
visseuse,1,1,5,NA,1,NA,8,French (Quebecois),2043005
emballer,2,2,10,NA,1,NA,8,French (Quebecois),2043005
afrique,6,6,10.333333333333334,NA,3,NA,7,French (Quebecois),2043005
buffle,5,5,5,NA,5,NA,6,French (Quebecois),2043005
l'écoutent,1,1,4,NA,NA,NA,10,French (Quebecois),2043005
lais,1,1,8,NA,NA,NA,4,French (Quebecois),2043005
poteries,5,5,5.8,NA,3,NA,8,French (Quebecois),2043005
caraba,2,2,2.5,NA,NA,2,6,French (Quebecois),2043005
manioc,4,4,5.5,NA,4,NA,6,French (Quebecois),2043005
imagier,5,5,3.6,NA,3,NA,7,French (Quebecois),2043005
l'omo,1,1,1,NA,NA,NA,5,French (Quebecois),2043005
køpykyk,1,1,1,1,NA,NA,7,French (Quebecois),2043005
tite,9,9,5.444444444444445,NA,NA,3,4,French (Quebecois),2043005
pataploum,1,1,17,NA,1,NA,9,French (Quebecois),2043005
soupires,1,1,3,NA,1,NA,8,French (Quebecois),2043005
tues,2,2,13,NA,NA,NA,4,French (Quebecois),2043005
quenelle,1,1,6,NA,1,NA,8,French (Quebecois),2043005
massages,3,3,7,NA,2,NA,8,French (Quebecois),2043005
cee,1,1,3,NA,NA,1,3,French (Quebecois),2043005
playskool,1,1,2,NA,NA,1,9,French (Quebecois),2043005
pardonnes,1,1,3,NA,1,NA,9,French (Quebecois),2043005
amusement,1,1,7,NA,NA,NA,9,French (Quebecois),2043005
moh,1,1,8,NA,NA,1,3,French (Quebecois),2043005
entraîne-toi,1,1,2,NA,NA,1,12,French (Quebecois),2043005
ta_ta_ta_ta_ta_ta,1,1,1,1,NA,NA,17,French (Quebecois),2043005
carabosse,1,1,4,NA,1,NA,9,French (Quebecois),2043005
t'utilises,1,1,3,NA,NA,NA,10,French (Quebecois),2043005
préparées,1,1,5,NA,1,NA,9,French (Quebecois),2043005
mog,1,1,1,1,NA,NA,3,French (Quebecois),2043005
succès,4,4,10.75,NA,1,NA,6,French (Quebecois),2043005
intʌ,1,1,4,NA,1,NA,4,French (Quebecois),2043005
bene,1,1,12,NA,NA,NA,4,French (Quebecois),2043005
chevelure,1,1,10,NA,1,NA,9,French (Quebecois),2043005
ounou,1,1,7,NA,1,NA,5,French (Quebecois),2043005
compétition,5,5,7.4,NA,2,NA,11,French (Quebecois),2043005
gicler,1,1,5,NA,NA,NA,6,French (Quebecois),2043005
m'invites,2,2,5.5,NA,NA,NA,9,French (Quebecois),2043005
dɛʒ,1,1,6,NA,NA,NA,3,French (Quebecois),2043005
fːt,1,1,1,1,NA,NA,3,French (Quebecois),2043005
ffuø,1,1,4,NA,1,NA,4,French (Quebecois),2043005
wõ,1,1,2,NA,NA,1,2,French (Quebecois),2043005
kwik,3,3,1,3,NA,NA,4,French (Quebecois),2043005
ts,1,1,1,1,NA,NA,2,French (Quebecois),2043005
parmesan,7,7,5.857142857142857,NA,6,NA,8,French (Quebecois),2043005
kwikwikwik,1,1,1,1,NA,NA,10,French (Quebecois),2043005
pftfwtft,1,1,1,1,NA,NA,8,French (Quebecois),2043005
l'épluches,3,3,2,NA,NA,NA,10,French (Quebecois),2043005
tstst,1,1,2,NA,NA,1,5,French (Quebecois),2043005
nang,1,1,5,NA,NA,1,4,French (Quebecois),2043005
fwt,1,1,5,NA,NA,NA,3,French (Quebecois),2043005
fwou,1,1,3,NA,NA,1,4,French (Quebecois),2043005
cruchon,4,4,5.5,NA,4,NA,7,French (Quebecois),2043005
fontaine,13,13,7.538461538461538,NA,8,NA,8,French (Quebecois),2043005
baron,4,4,2.75,NA,4,NA,5,French (Quebecois),2043005
l'intérêt,3,3,8,NA,NA,NA,9,French (Quebecois),2043005
barons,1,1,3,NA,1,NA,6,French (Quebecois),2043005
picoti,4,4,3,NA,4,NA,6,French (Quebecois),2043005
pi,7,7,4.571428571428571,1,5,NA,2,French (Quebecois),2043005
litière,4,4,6.75,NA,3,NA,7,French (Quebecois),2043005
s'extirper,1,1,6,NA,NA,NA,10,French (Quebecois),2043005
de_la_mistolère,2,2,2.5,1,1,NA,15,French (Quebecois),2043005
mistan,1,1,7,NA,NA,NA,6,French (Quebecois),2043005
de_la_mistanflûtte,1,1,1,1,NA,NA,18,French (Quebecois),2043005
posaient,1,1,4,NA,1,NA,8,French (Quebecois),2043005
fanny,5,5,7,NA,2,2,5,French (Quebecois),2043005
ét,1,1,11,NA,NA,NA,2,French (Quebecois),2043005
lessives,1,1,2,NA,1,NA,8,French (Quebecois),2043005
mécaniques,4,4,10,NA,1,NA,10,French (Quebecois),2043005
memory,4,4,4,NA,4,NA,6,French (Quebecois),2043005
frime,2,2,8,NA,NA,NA,5,French (Quebecois),2043005
commencera,1,1,7,NA,NA,NA,10,French (Quebecois),2043005
charrette,2,2,9.5,NA,2,NA,9,French (Quebecois),2043005
carriole,2,2,1.5,1,1,NA,8,French (Quebecois),2043005
chouiner,2,2,5,NA,1,NA,8,French (Quebecois),2043005
rente,1,1,5,NA,NA,NA,5,French (Quebecois),2043005
embauché,1,1,6,NA,NA,NA,8,French (Quebecois),2043005
pipit,1,1,4,NA,1,NA,5,French (Quebecois),2043005
perturbé,4,4,6.25,NA,2,NA,8,French (Quebecois),2043005
l'enfoncer,1,1,3,NA,NA,NA,10,French (Quebecois),2043005
aglaé,4,4,5.75,NA,3,NA,5,French (Quebecois),2043005
fabriquent,4,4,5.5,NA,1,NA,10,French (Quebecois),2043005
émilie,2,2,5,NA,1,NA,6,French (Quebecois),2043005
bruyants,1,1,5,NA,1,NA,8,French (Quebecois),2043005
d'escargots,1,1,4,NA,NA,NA,11,French (Quebecois),2043005
gribouiller,1,1,15,NA,NA,NA,11,French (Quebecois),2043005
luca,1,1,6,NA,NA,NA,4,French (Quebecois),2043005
éclairer,5,5,7.4,NA,2,NA,8,French (Quebecois),2043005
ʁoː,1,1,1,1,NA,NA,3,French (Quebecois),2043005
argentée,2,2,4,1,NA,NA,8,French (Quebecois),2043005
bêh,6,6,2,1,5,NA,3,French (Quebecois),2043005
ihan,2,2,2,NA,2,NA,4,French (Quebecois),2043005
cocorrico,1,1,2,NA,1,NA,9,French (Quebecois),2043005
rollers,2,2,7.5,NA,1,NA,7,French (Quebecois),2043005
soupir,1,1,2,NA,NA,1,6,French (Quebecois),2043005
gesticule,1,1,1,1,NA,NA,9,French (Quebecois),2043005
existé,1,1,6,NA,NA,NA,6,French (Quebecois),2043005
sopt,1,1,6,NA,1,NA,4,French (Quebecois),2043005
sally,12,12,6.916666666666667,NA,8,1,5,French (Quebecois),2043005
djumàu,1,1,1,1,NA,NA,6,French (Quebecois),2043005
craquantes,2,2,4,NA,2,NA,10,French (Quebecois),2043005
tul,1,1,1,1,NA,NA,3,French (Quebecois),2043005
wha,3,3,1,3,NA,NA,3,French (Quebecois),2043005
mesdames,4,4,6.5,NA,1,1,8,French (Quebecois),2043005
défrise,1,1,11,NA,NA,NA,7,French (Quebecois),2043005
anh,2,2,7.5,NA,1,1,3,French (Quebecois),2043005
gigantesque,4,4,5.75,1,2,NA,11,French (Quebecois),2043005
niveaux,2,2,7,NA,2,NA,7,French (Quebecois),2043005
tapées,1,1,9,NA,NA,NA,6,French (Quebecois),2043005
chatonette,1,1,18,NA,NA,NA,10,French (Quebecois),2043005
j'aimerai,3,3,13,NA,NA,NA,9,French (Quebecois),2043005
ellipse,2,2,3.5,1,1,NA,7,French (Quebecois),2043005
monocle,1,1,6,NA,1,NA,7,French (Quebecois),2043005
tchouk,2,2,8,NA,2,NA,6,French (Quebecois),2043005
skie,2,2,4,NA,1,NA,4,French (Quebecois),2043005
ww,1,1,2,NA,NA,1,2,French (Quebecois),2043005
cascades,5,5,5.8,NA,3,NA,8,French (Quebecois),2043005
fourchue,1,1,5,NA,1,NA,8,French (Quebecois),2043005
potam,4,4,4.75,NA,3,NA,5,French (Quebecois),2043005
bateau+à+vapeur,1,1,2,NA,1,NA,15,French (Quebecois),2043005
kenzalou,1,1,4,NA,1,NA,8,French (Quebecois),2043005
inventaire,1,1,6,NA,1,NA,10,French (Quebecois),2043005
basil,1,1,2,NA,1,NA,5,French (Quebecois),2043005
dessous+de+plat,1,1,7,NA,1,NA,15,French (Quebecois),2043005
preuves,3,3,13.666666666666666,NA,1,NA,7,French (Quebecois),2043005
tʃ,1,1,4,NA,1,NA,2,French (Quebecois),2043005
ʁohtt,1,1,9,NA,NA,1,5,French (Quebecois),2043005
contrairement,1,1,19,NA,NA,1,13,French (Quebecois),2043005
fonte,1,1,19,NA,NA,NA,5,French (Quebecois),2043005
ik,1,1,3,NA,NA,NA,2,French (Quebecois),2043005
epasa,1,1,4,NA,NA,1,5,French (Quebecois),2043005
pasa,2,2,4,NA,NA,NA,4,French (Quebecois),2043005
pasapasa,1,1,4,NA,1,NA,8,French (Quebecois),2043005
desc,1,1,5,NA,NA,NA,4,French (Quebecois),2043005
mystères,1,1,3,NA,1,NA,8,French (Quebecois),2043005
repoussent,2,2,14.5,NA,1,NA,10,French (Quebecois),2043005
piouf,1,1,1,1,NA,NA,5,French (Quebecois),2043005
l'écrou,1,1,4,NA,NA,NA,7,French (Quebecois),2043005
rosier,6,6,5.833333333333333,NA,3,NA,6,French (Quebecois),2043005
orties,10,10,7.3,NA,4,NA,6,French (Quebecois),2043005
pʃ,1,1,1,1,NA,NA,2,French (Quebecois),2043005
bʁʁ,2,2,1,2,NA,NA,3,French (Quebecois),2043005
kʁikʁikʁi,2,2,4.5,NA,2,NA,9,French (Quebecois),2043005
embêtantes,1,1,10,NA,NA,NA,10,French (Quebecois),2043005
pwikpwitpwi,1,1,1,1,NA,NA,11,French (Quebecois),2043005
pjupjupjupjupjup,1,1,4,NA,1,NA,16,French (Quebecois),2043005
confirme,2,2,5,NA,2,NA,8,French (Quebecois),2043005
tortiller,1,1,10,NA,NA,NA,9,French (Quebecois),2043005
tourneboule,1,1,5,NA,1,NA,11,French (Quebecois),2043005
picou,8,8,11.5,NA,1,1,5,French (Quebecois),2043005
béb,1,1,4,NA,NA,NA,3,French (Quebecois),2043005
igloos,1,1,3,NA,1,NA,6,French (Quebecois),2043005
aventures,2,2,3.5,NA,1,NA,9,French (Quebecois),2043005
l'aventure,1,1,7,NA,NA,NA,10,French (Quebecois),2043005
adorable,7,7,11.428571428571429,1,NA,1,8,French (Quebecois),2043005
d'éclore,1,1,11,NA,NA,NA,8,French (Quebecois),2043005
oliv,4,4,3.25,NA,2,2,4,French (Quebecois),2043005
d'ornithorynque,1,1,4,NA,NA,NA,15,French (Quebecois),2043005
glauque,1,1,2,NA,1,NA,7,French (Quebecois),2043005
perdes,1,1,13,NA,NA,NA,6,French (Quebecois),2043005
garages,1,1,6,NA,1,NA,7,French (Quebecois),2043005
garera,1,1,9,NA,NA,NA,6,French (Quebecois),2043005
apportés,3,3,11.666666666666666,NA,2,NA,8,French (Quebecois),2043005
papillotes,1,1,10,NA,NA,NA,10,French (Quebecois),2043005
talalère,1,1,1,1,NA,NA,8,French (Quebecois),2043005
attablé,1,1,9,NA,NA,NA,7,French (Quebecois),2043005
endormis,7,7,9.142857142857142,NA,3,NA,8,French (Quebecois),2043005
blotties,1,1,7,NA,NA,NA,8,French (Quebecois),2043005
rêvent,2,2,7,NA,NA,NA,6,French (Quebecois),2043005
tchoupidououh,4,4,6.5,1,2,NA,13,French (Quebecois),2043005
tʃupiduu,1,1,10,NA,NA,NA,8,French (Quebecois),2043005
tonitruant,1,1,10,NA,1,NA,10,French (Quebecois),2043005
meugle,4,4,5.75,NA,1,NA,6,French (Quebecois),2043005
réveillées,1,1,11,NA,NA,NA,10,French (Quebecois),2043005
dormaient,2,2,3,NA,1,NA,9,French (Quebecois),2043005
parais,1,1,11,NA,1,NA,6,French (Quebecois),2043005
tchoupidououhouh,1,1,1,1,NA,NA,16,French (Quebecois),2043005
codette,2,2,5.5,NA,1,NA,7,French (Quebecois),2043005
caquette,4,4,7,NA,NA,NA,8,French (Quebecois),2043005
mumure,1,1,15,NA,NA,NA,6,French (Quebecois),2043005
cancane,5,5,8.2,NA,NA,NA,7,French (Quebecois),2043005
tʃytʃytʃytʃytʃytʃy,1,1,1,1,NA,NA,18,French (Quebecois),2043005
ʒyʒy,1,1,1,1,NA,NA,4,French (Quebecois),2043005
chaviré,3,3,4.333333333333333,NA,3,NA,7,French (Quebecois),2043005
pikipik,3,3,4.333333333333333,NA,3,NA,7,French (Quebecois),2043005
kokokokokokoko,1,1,4,NA,NA,NA,14,French (Quebecois),2043005
kodɛk,2,2,8,NA,2,NA,5,French (Quebecois),2043005
picorer,1,1,7,NA,1,NA,7,French (Quebecois),2043005
pikpikpikpikpikpikpik,1,1,1,1,NA,NA,21,French (Quebecois),2043005
pikpikpwikpwikpwik,1,1,1,1,NA,NA,18,French (Quebecois),2043005
t'acharnes,1,1,7,NA,NA,NA,10,French (Quebecois),2043005
eɲ,1,1,3,NA,NA,1,2,French (Quebecois),2043005
vʁumvʁum,1,1,5,NA,1,NA,8,French (Quebecois),2043005
tuŋgtuŋg,1,1,16,NA,1,NA,8,French (Quebecois),2043005
porte+manteau,3,3,9,NA,2,NA,13,French (Quebecois),2043005
paons,5,5,6,NA,5,NA,5,French (Quebecois),2043005
l'étagère,4,4,10,NA,NA,NA,9,French (Quebecois),2043005
d'en_dessous,3,3,11.666666666666666,NA,NA,NA,12,French (Quebecois),2043005
beː,1,1,4,NA,1,NA,3,French (Quebecois),2043005
nini,16,16,3.625,1,9,3,4,French (Quebecois),2043005
tʃtʃtʃ,1,1,1,1,NA,NA,6,French (Quebecois),2043005
rendorment,2,2,17.5,NA,NA,NA,10,French (Quebecois),2043005
rôde,2,2,13,NA,NA,NA,4,French (Quebecois),2043005
roublard,5,5,4.8,NA,1,NA,8,French (Quebecois),2043005
rusé,8,8,5.125,NA,3,NA,4,French (Quebecois),2043005
feutrés,2,2,15,NA,1,NA,7,French (Quebecois),2043005
longe,2,2,15,NA,NA,NA,5,French (Quebecois),2043005
logis,3,3,13.333333333333334,NA,NA,NA,5,French (Quebecois),2043005
volailles,4,4,12.75,NA,2,NA,9,French (Quebecois),2043005
hulule,6,6,14.333333333333334,NA,NA,NA,6,French (Quebecois),2043005
meugler,2,2,13.5,NA,2,NA,7,French (Quebecois),2043005
caqueter,2,2,13.5,NA,2,NA,8,French (Quebecois),2043005
cancaner,1,1,24,NA,1,NA,8,French (Quebecois),2043005
épouvanté,3,3,5,NA,2,NA,9,French (Quebecois),2043005
héros,4,4,7.75,NA,3,NA,5,French (Quebecois),2043005
plongent,1,1,3,NA,NA,NA,8,French (Quebecois),2043005
pèse+bébé,2,2,6,NA,1,NA,9,French (Quebecois),2043005
pfː,2,2,3.5,NA,NA,2,3,French (Quebecois),2043005
ressem,1,1,15,NA,NA,NA,6,French (Quebecois),2043005
bume,1,1,5,NA,1,NA,4,French (Quebecois),2043005
clar,2,2,2.5,NA,1,1,4,French (Quebecois),2043005
géd,1,1,2,NA,1,NA,3,French (Quebecois),2043005
duvette,1,1,6,NA,1,NA,7,French (Quebecois),2043005
d'oeufs,1,1,11,NA,NA,NA,7,French (Quebecois),2043005
wique,1,1,2,NA,1,NA,5,French (Quebecois),2043005
éléphanteaux,1,1,3,NA,1,NA,12,French (Quebecois),2043005
signal,1,1,3,NA,1,NA,6,French (Quebecois),2043005
s'explique,1,1,2,NA,NA,NA,10,French (Quebecois),2043005
réorganises,1,1,2,NA,1,NA,11,French (Quebecois),2043005
d'espagne,1,1,4,NA,NA,NA,9,French (Quebecois),2043005
lèchent,1,1,5,NA,1,NA,7,French (Quebecois),2043005
poussinet,8,8,4.125,1,6,1,9,French (Quebecois),2043005
allu,1,1,8,NA,NA,NA,4,French (Quebecois),2043005
la_fleur_de_trotro,1,1,2,NA,NA,1,18,French (Quebecois),2043005
casserais,2,2,17,NA,NA,NA,9,French (Quebecois),2043005
mor,2,2,7,NA,NA,NA,3,French (Quebecois),2043005
reconstruis,1,1,3,NA,1,NA,11,French (Quebecois),2043005
t'elle,2,2,5.5,NA,NA,NA,6,French (Quebecois),2043005
jarabotte,2,2,6,1,NA,1,9,French (Quebecois),2043005
canoë,1,1,6,NA,NA,NA,5,French (Quebecois),2043005
entraîner,2,2,4.5,NA,NA,NA,9,French (Quebecois),2043005
surveillera,1,1,3,NA,1,NA,11,French (Quebecois),2043005
poilues,3,3,4.333333333333333,1,2,NA,7,French (Quebecois),2043005
mélie,1,1,10,NA,NA,NA,5,French (Quebecois),2043005
replanter,2,2,5.5,NA,1,NA,9,French (Quebecois),2043005
pare-choc,2,2,5,NA,2,NA,9,French (Quebecois),2043005
revider,1,1,10,NA,1,NA,7,French (Quebecois),2043005
effrénée,1,1,6,NA,1,NA,8,French (Quebecois),2043005
mémée,4,4,5.75,NA,3,NA,5,French (Quebecois),2043005
glissades,1,1,8,NA,NA,NA,9,French (Quebecois),2043005
attrape+moi,1,1,10,NA,NA,NA,11,French (Quebecois),2043005
onomatopée,1,1,6,NA,1,NA,10,French (Quebecois),2043005
pataugent,1,1,15,NA,NA,NA,9,French (Quebecois),2043005
s'appellerait,2,2,6,NA,NA,NA,13,French (Quebecois),2043005
m'intéresser,1,1,9,NA,NA,NA,12,French (Quebecois),2043005
ʃɛvɑlɛt,1,1,3,NA,NA,1,7,French (Quebecois),2043005
rec,1,1,12,NA,NA,NA,3,French (Quebecois),2043005
d'artiste,1,1,5,NA,NA,NA,9,French (Quebecois),2043005
lubie,1,1,8,NA,1,NA,5,French (Quebecois),2043005
jonquille,4,4,7,NA,1,3,9,French (Quebecois),2043005
copier,2,2,8,NA,1,NA,6,French (Quebecois),2043005
tigtig,1,1,2,NA,1,NA,6,French (Quebecois),2043005
ist,1,1,1,1,NA,NA,3,French (Quebecois),2043005
thé_thé,1,1,2,NA,1,NA,7,French (Quebecois),2043005
rainure,2,2,6,NA,1,NA,7,French (Quebecois),2043005
obligatoire,3,3,5.333333333333333,NA,2,NA,11,French (Quebecois),2043005
blato,1,1,2,NA,1,NA,5,French (Quebecois),2043005
amusez,1,1,7,NA,NA,NA,6,French (Quebecois),2043005
écroulé,6,6,4,NA,6,NA,7,French (Quebecois),2043005
rappuies,4,4,3.5,1,2,NA,8,French (Quebecois),2043005
couillon,1,1,5,NA,NA,NA,8,French (Quebecois),2043005
toktoktoktoktoktok,1,1,1,1,NA,NA,18,French (Quebecois),2043005
toktoktoktoktok,1,1,14,NA,NA,NA,15,French (Quebecois),2043005
pikpikpikpik,1,1,2,NA,1,NA,12,French (Quebecois),2043005
pivert,10,10,6.9,1,5,NA,6,French (Quebecois),2043005
piverts,2,2,7,NA,2,NA,7,French (Quebecois),2043005
cerceau,10,10,5,2,6,NA,7,French (Quebecois),2043005
do_ré_mi_a_sol_la_si_do,1,1,9,NA,NA,NA,23,French (Quebecois),2043005
huhuː,1,1,9,NA,1,NA,5,French (Quebecois),2043005
prier,2,2,13.5,NA,NA,NA,5,French (Quebecois),2043005
wopopopop,1,1,1,1,NA,NA,9,French (Quebecois),2043005
tagada,19,19,5,1,14,2,6,French (Quebecois),2043005
passais,1,1,9,NA,NA,NA,7,French (Quebecois),2043005
tak,2,2,4.5,NA,1,1,3,French (Quebecois),2043005
descendue,5,5,6.6,NA,2,NA,9,French (Quebecois),2043005
t'ouvrir,3,3,5.666666666666667,NA,NA,NA,8,French (Quebecois),2043005
excitée,1,1,13,NA,NA,NA,7,French (Quebecois),2043005
sucer,4,4,10.25,NA,2,NA,5,French (Quebecois),2043005
tʃː,2,2,2.5,1,1,NA,3,French (Quebecois),2043005
hhhh,1,1,7,NA,1,NA,4,French (Quebecois),2043005
cancan,5,5,5.6,1,2,NA,6,French (Quebecois),2043005
kʁkʁkʁ,1,1,4,NA,1,NA,6,French (Quebecois),2043005
hihihihihi,1,1,1,1,NA,NA,10,French (Quebecois),2043005
giligiligiligili,1,1,1,1,NA,NA,16,French (Quebecois),2043005
chevilles,3,3,3.3333333333333335,NA,3,NA,9,French (Quebecois),2043005
arrondis,2,2,5.5,NA,2,NA,8,French (Quebecois),2043005
kam,1,1,15,NA,NA,NA,3,French (Quebecois),2043005
resorti,1,1,3,NA,1,NA,7,French (Quebecois),2043005
polish,1,1,5,NA,1,NA,6,French (Quebecois),2043005
décapotable,1,1,5,NA,1,NA,11,French (Quebecois),2043005
d'essence,6,6,9.333333333333334,NA,NA,NA,9,French (Quebecois),2043005
transportait,1,1,6,NA,NA,NA,12,French (Quebecois),2043005
convoi,1,1,2,NA,NA,1,6,French (Quebecois),2043005
exceptionnel,1,1,2,NA,1,NA,12,French (Quebecois),2043005
tremblement+de+terre,1,1,6,NA,NA,NA,20,French (Quebecois),2043005
perfectionner,1,1,4,NA,NA,NA,13,French (Quebecois),2043005
pschi,10,10,1.6,8,1,1,5,French (Quebecois),2043005
cromi,1,1,2,NA,1,NA,5,French (Quebecois),2043005
cromac,1,1,2,NA,1,NA,6,French (Quebecois),2043005
micrac,1,1,1,1,NA,NA,6,French (Quebecois),2043005
tais+toi,1,1,3,NA,NA,1,8,French (Quebecois),2043005
langue+de+chat,2,2,4.5,NA,2,NA,14,French (Quebecois),2043005
langues+de+chat,2,2,8,NA,1,NA,15,French (Quebecois),2043005
prends-le,3,3,3,NA,2,NA,9,French (Quebecois),2043005
cocher,1,1,7,NA,1,NA,6,French (Quebecois),2043005
gaspillage,2,2,11,NA,NA,NA,10,French (Quebecois),2043005
fourre,1,1,5,NA,NA,NA,6,French (Quebecois),2043005
patins+à+roulettes,1,1,5,NA,1,NA,18,French (Quebecois),2043005
préciser,2,2,14,NA,1,NA,8,French (Quebecois),2043005
lavande,4,4,4.25,NA,3,NA,7,French (Quebecois),2043005
l'enlevé,1,1,13,NA,NA,NA,8,French (Quebecois),2043005
aglaë,1,1,6,NA,1,NA,5,French (Quebecois),2043005
banque,4,4,12.75,NA,1,NA,6,French (Quebecois),2043005
joe_le_taxi,1,1,2,NA,1,NA,11,French (Quebecois),2043005
sauteuse,2,2,6.5,NA,1,NA,8,French (Quebecois),2043005
rallumé,1,1,2,NA,1,NA,7,French (Quebecois),2043005
ls,1,1,11,NA,NA,NA,2,French (Quebecois),2043005
fjuːː,1,1,4,NA,1,NA,5,French (Quebecois),2043005
pompons,6,6,5.333333333333333,1,4,NA,7,French (Quebecois),2043005
regonfler,8,8,7,NA,3,NA,9,French (Quebecois),2043005
croquis,1,1,4,NA,1,NA,7,French (Quebecois),2043005
l'embouteillage,1,1,4,NA,NA,NA,15,French (Quebecois),2043005
butiner,2,2,5,NA,1,NA,7,French (Quebecois),2043005
coloriés,2,2,6,NA,1,NA,8,French (Quebecois),2043005
eustache,2,2,2,1,1,NA,8,French (Quebecois),2043005
minɛt,1,1,4,NA,1,NA,5,French (Quebecois),2043005
soignées,1,1,5,NA,1,NA,8,French (Quebecois),2043005
plantoir,1,1,3,NA,1,NA,8,French (Quebecois),2043005
piere,1,1,2,NA,NA,1,5,French (Quebecois),2043005
grisâtres,1,1,17,NA,1,NA,9,French (Quebecois),2043005
tremblent,1,1,8,NA,NA,NA,9,French (Quebecois),2043005
bucheronnage,1,1,8,NA,1,NA,12,French (Quebecois),2043005
uːkukugudugudugudugudugudu,1,1,1,1,NA,NA,26,French (Quebecois),2043005
berlue,4,4,8.5,NA,2,NA,6,French (Quebecois),2043005
rodéo,1,1,4,NA,1,NA,5,French (Quebecois),2043005
bouchais,1,1,5,NA,NA,NA,8,French (Quebecois),2043005
fødãtifis,1,1,2,NA,1,NA,9,French (Quebecois),2043005
d'artifice,4,4,2.5,NA,NA,NA,10,French (Quebecois),2043005
feu+d+artifice,1,1,3,NA,1,NA,14,French (Quebecois),2043005
qu'emi,1,1,25,NA,NA,NA,6,French (Quebecois),2043005
redeviens,1,1,31,NA,NA,NA,9,French (Quebecois),2043005
poignées,4,4,13,NA,2,NA,8,French (Quebecois),2043005
sentais,7,7,8.714285714285714,NA,3,NA,7,French (Quebecois),2043005
tripote,1,1,4,NA,NA,NA,7,French (Quebecois),2043005
l'anneau,6,6,5.666666666666667,NA,NA,NA,8,French (Quebecois),2043005
trotsaut,2,2,3.5,1,NA,NA,8,French (Quebecois),2043005
flopsaut,1,1,6,NA,NA,1,8,French (Quebecois),2043005
ʒaʁdinjɛt,1,1,3,NA,NA,NA,9,French (Quebecois),2043005
miʃɛl,1,1,2,NA,1,NA,5,French (Quebecois),2043005
économique,1,1,4,NA,NA,NA,10,French (Quebecois),2043005
coûterait,1,1,4,NA,NA,NA,9,French (Quebecois),2043005
mettrait,4,4,11,NA,1,NA,8,French (Quebecois),2043005
prétexte,1,1,4,NA,1,NA,8,French (Quebecois),2043005
l'acheté,1,1,6,NA,NA,NA,8,French (Quebecois),2043005
mistigʁi,1,1,2,NA,NA,1,8,French (Quebecois),2043005
minni,3,3,2.3333333333333335,NA,2,1,5,French (Quebecois),2043005
c_d,13,13,9,NA,5,NA,3,French (Quebecois),2043005
incollables,1,1,3,NA,1,NA,11,French (Quebecois),2043005
ravensburger,1,1,1,1,NA,NA,12,French (Quebecois),2043005
molosse,1,1,3,NA,1,NA,7,French (Quebecois),2043005
touffe,3,3,7.333333333333333,NA,1,NA,6,French (Quebecois),2043005
fanfaron,6,6,7.166666666666667,NA,3,NA,8,French (Quebecois),2043005
sacripans,1,1,15,NA,NA,NA,9,French (Quebecois),2043005
aménage,2,2,12,NA,NA,NA,7,French (Quebecois),2043005
coffre+à+jouets,1,1,12,NA,NA,NA,15,French (Quebecois),2043005
ekolɛt,2,2,4.5,NA,2,NA,6,French (Quebecois),2043005
boule+de+gomme,1,1,1,1,NA,NA,14,French (Quebecois),2043005
biftecks,2,2,7.5,NA,1,NA,8,French (Quebecois),2043005
manies,1,1,8,NA,NA,NA,6,French (Quebecois),2043005
grignoté,2,2,8.5,NA,NA,NA,8,French (Quebecois),2043005
l'endormir,2,2,16.5,NA,NA,NA,10,French (Quebecois),2043005
